Phone Image	Phone Names	Phone Prices	Phone Details
https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/y/t/d/-original-imaggmggfqffppqf.jpeg?q=70	Infinix Smart 6 Plus (Crystal Violet, 64 GB)	₹7,499	3 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.32 cm (6.82 inch) HD+ Display8 MP + Depth Lens | 5MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G25 Processor1 Year on Handset and 6 Months on Accessories
https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/h/x/l/-original-imaghh2fggashufd.jpeg?q=70	Infinix Note 12 Pro (Tuscany Blue, 256 GB)	₹14,999	8 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ AMOLED Display108MP + 2MP Depth Lens + AI lens | 16MP Front Camera5000 mAh Lithium Ion Polymer BatteryMediatek Helio G99 Processor1 Year on Handset and 6 Months on Accessories
https://rukminim1.flixcart.com/image/312/312/l1zc6fk0/mobile/1/e/w/k30-dual-sim-multimedia-keypad-mobile-2-4-inch-k30-i-kall-original-imagdf98nbegeegx.jpeg?q=70	I Kall K30�Dual Sim Multimedia Keypad Mobile (2.4 Inch)	₹844	32 MB RAM | 64 MB ROM6.1 cm (2.4 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Manufacturer warranty
https://rukminim1.flixcart.com/image/312/312/knoxnrk0/mobile/s/d/d/g40-fusion-panv0002in-panv0006in-panv0010in-motorola-original-imag2aqcxrhhuwfh.jpeg?q=70	MOTOROLA G40 Fusion (Frosted Champagne, 128 GB)	₹13,499	6 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Full HD+ Display64MP + 8MP + 2MP | 16MP Front Camera6000 mAh BatteryQualcomm Snapdragon 732G Processor120Hz Refresh RateStock Android Experience1 Year on Handset and 6 Months on Accessories
https://rukminim1.flixcart.com/image/312/312/ks3jjbk0/mobile/p/b/k/y53s-v2058-vivo-original-imag5q35phmm3fjc.jpeg?q=70	vivo Y53s (Deep Sea Blue, 128 GB)	₹15,490	8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.71 cm (6.58 inch) Full HD+ Display64MP + 2MP + 2MP | 16MP Front Camera5000 mAh BatteryMediaTek Helio G80 Processor1 Year Warranty for Handset and 6 Months for In-box Accessories
https://rukminim1.flixcart.com/image/312/312/ks3jjbk0/mobile/j/f/u/y53s-v2058-vivo-original-imag5q36vjkr4dze.jpeg?q=70	vivo Y53s (Fantastic Rainbow, 128 GB)	₹15,490	8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.71 cm (6.58 inch) Full HD+ Display64MP + 2MP + 2MP | 16MP Front Camera5000 mAh BatteryMediaTek Helio G80 Processor1 Year Warranty for Handset and 6 Months for In-box Accessories
https://rukminim1.flixcart.com/image/312/312/l3t2fm80/mobile/s/d/a/k570-k570-i-kall-original-imageugzyehdny2h.jpeg?q=70	I Kall K570 (Jude Green, 64 GB)	₹7,949	4 GB RAM | 64 GB ROM | Expandable Upto 64 GB16.59 cm (6.53 inch) Display20MP Rear Camera | 13MP Front Camera5000 mAh BatteryOcta Core Processor1 year manufacturing warranty for mobile and 6 months for box accessories
https://rukminim1.flixcart.com/image/312/312/ksnjp8w0/mobile/k/o/m/c21y-rmx3261-realme-original-imag65kcytrk8dtr.jpeg?q=70	realme C21Y (Cross Blue, 32 GB)	₹9,499	3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP + 2MP + 2MP | 5MP Front Camera5000 mAh BatteryUnisoc T610 Processor1 Year Warranty for Mobile and 6 Months for Accessories
https://rukminim1.flixcart.com/image/312/312/l3929ow0/mobile/x/l/a/-original-imageezmsz9z24at.jpeg?q=70	Infinix Note 12 (Force Black, 128 GB)	₹11,499	6 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.02 cm (6.7 inch) Full HD+ AMOLED Display50MP + 2MP Depth + AI Lens | 16MP Front Camera5000 mAh Li-ion Polymer BatteryMediaTek Helio G88 Processor1 Year on Handset and 6 Months on Accessories
https://rukminim1.flixcart.com/image/312/312/l3929ow0/mobile/v/w/k/-original-imageezmre8ymznn.jpeg?q=70	Infinix Note 12 (Jewel Blue, 128 GB)	₹11,499	6 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.02 cm (6.7 inch) Full HD+ AMOLED Display50MP + 2MP Depth + AI Lens | 16MP Front Camera5000 mAh Li-ion Polymer BatteryMediaTek Helio G88 Processor1 Year on Handset and 6 Months on Accessories
https://rukminim1.flixcart.com/image/312/312/krdtlzk0/mobile/e/e/4/k20-big-battery-dual-sim-feature-phone-k20-big-battery-dual-sim-original-imag56tdhpxdb7zj.jpeg?q=70	I Kall K20	₹1,004	32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera2500 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
https://rukminim1.flixcart.com/image/312/312/kn6cxow0/mobile/s/f/3/guru-1200-gt-e1200ibyins-samsung-original-imagfwzxhtq6q8ku.jpeg?q=70	SAMSUNG GT-E1215	₹1,672	NA ROM3.81 cm (1.5 inch) NA Display800 mAh Battery0 0 0 0 Processor Processor1 Year for Mobile & 6 Months for Accessories
https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/z/x/a/-original-imaghkmjtcfc3xgh.jpeg?q=70	REDMI 9 Activ (Carbon Black, 128 GB)	₹10,499	6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Helio G35 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories
https://rukminim1.flixcart.com/image/312/312/jza5uvk0/mobile/g/h/8/lava-a3-a3-original-imafftmmmzmzzyvg.jpeg?q=70	LAVA A3	₹1,212	4 MB RAM | 3 MB ROM | Expandable Upto 32 GB4.5 cm (1.77 inch) Display0.3MP Rear Camera1750 mAh Battery1 year manufacturer Replacement for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
https://rukminim1.flixcart.com/image/312/312/l1zc6fk0/mobile/l/o/u/k16-new-k16-new-i-kall-original-imagdfa2eqbxhqdx.jpeg?q=70	I Kall K16 New	₹744	32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery12 Months on Feature phone and 6 Months On Accessories
https://rukminim1.flixcart.com/image/312/312/l0bbonk0/shopsy-mobile/k/4/l/-original-imagc4qjnkzhty3h.jpeg?q=70	realme Narzo 50 (Speed Black, 64 GB)	₹12,221	4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Helio G96 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/f/n/f/-original-imaggbtuwq32w4et.jpeg?q=70	vivo T1X (Gravity Black, 128 GB)	₹12,999	4 GB RAM | 128 GB ROM16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 680 Processor1 Year on Handset and 6 Months on Accessories
https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/p/t/7/-original-imaghkmkghszpbz4.jpeg?q=70	REDMI 9 Activ (Coral Green, 128 GB)	₹10,499	6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Helio G35 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories
https://rukminim1.flixcart.com/image/312/312/kxw5tow0/mobile/0/t/o/g5605n-g5605n-good-one-original-imaga8q9cdrbzqq4.jpeg?q=70	Good One G5605N	₹899	32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display2MP Rear Camera2500 mAh Battery12 Months Warranty
https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/8/a/y/-original-imaggbtszycsgjp5.jpeg?q=70	vivo T1X (Space Blue, 128 GB)	₹12,999	4 GB RAM | 128 GB ROM16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 680 Processor1 Year on Handset and 6 Months on Accessories
https://rukminim1.flixcart.com/image/312/312/jm6mjrk0/mobile/a/r/h/lava-gem-gem-original-imaf94c6ahzrabmc.jpeg?q=70	LAVA GEM	₹1,680	0 MB ROM | Expandable Upto 32 GB7.11 cm (2.8 inch) QVGA Display1.3MP Rear Camera1750 mAh BatteryNA Processor1 year manufacturer Replacement for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
https://rukminim1.flixcart.com/image/312/312/ktn9pjk0/mobile/j/6/n/hot-11s-x6812-64-4-infinix-original-imag6xq7na4n2wrr.jpeg?q=70	Infinix Hot 11S (Green Wave, 64 GB)	₹10,999	4 GB RAM | 64 GB ROM | Expandable Upto 256 GB17.22 cm (6.78 inch) Full HD+ Display50MP + 2MP + AI Lens | 8MP Front Camera5000 mAh Li-ion Polymer BatteryMediaTek Helio G88 Processor90Hz Refresh Rate18W Type C, Fast Charger1 Year on Handset and 6 Months on Accessories
https://rukminim1.flixcart.com/image/312/312/l1zc6fk0/mobile/1/e/w/k30-dual-sim-multimedia-keypad-mobile-2-4-inch-k30-i-kall-original-imagdf98nbegeegx.jpeg?q=70	I Kall K30�Dual Sim Multimedia Keypad Mobile (2.4 Inch)	₹844	32 MB RAM | 64 MB ROM6.1 cm (2.4 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Manufacturer warranty
https://rukminim1.flixcart.com/image/312/312/ksnjp8w0/mobile/k/o/m/c21y-rmx3261-realme-original-imag65kcytrk8dtr.jpeg?q=70	realme C21Y (Cross Blue, 64 GB)	₹10,499	4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP + 2MP + 2MP | 5MP Front Camera5000 mAh BatteryUnisoc T610 Processor1 Year Warranty for Mobile and 6 Months for Accessories
https://rukminim1.flixcart.com/image/312/312/kzogn0w0/mobile/f/v/c/-original-imagbmf2hbxazyf3.jpeg?q=70	realme 9 Pro+ 5G (Midnight Black, 128 GB)	₹22,999	6 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Full HD+ AMOLED Display50MP + 8MP + 2MP | 16MP Front Camera4500 mAh Li-ion BatteryMediatek Dimensity 920 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
https://rukminim1.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/k/y/d/iphone-11-256-u-mwm82hn-a-apple-0-original-imafkg25mhaztxns.jpeg?q=70	APPLE iPhone 11 (White, 64 GB)	₹43,900	64 GB ROM15.49 cm (6.1 inch) Liquid Retina HD Display12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty of 1 Year
https://rukminim1.flixcart.com/image/312/312/krdtlzk0/mobile/e/e/4/k20-big-battery-dual-sim-feature-phone-k20-big-battery-dual-sim-original-imag56tdhpxdb7zj.jpeg?q=70	I Kall K20	₹1,004	32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera2500 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
https://rukminim1.flixcart.com/image/312/312/kzogn0w0/mobile/u/v/p/-original-imagbmf3zehwydcw.jpeg?q=70	realme 9 Pro+ 5G (Aurora Green, 128 GB)	₹24,999	8 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Full HD+ AMOLED Display50MP + 8MP + 2MP | 16MP Front Camera4500 mAh Li-ion BatteryMediatek Dimensity 920 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
https://rukminim1.flixcart.com/image/312/312/ku1k4280/mobile/j/x/v/f19s-cph2223-oppo-original-imag78zafhg3w69x.jpeg?q=70	OPPO F19s (Glowing Gold, 128 GB)	₹19,990	6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.33 cm (6.43 inch) Full HD+ Display48MP + 2MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 662 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
https://rukminim1.flixcart.com/image/312/312/kzd147k0/mobile/d/1/b/-original-imagbe5qddy9xr6y.jpeg?q=70	vivo T1 5G (Starlight Black, 128 GB)	₹16,990	6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 695 Processor1 Year Handset and 6 Months Accessories
https://rukminim1.flixcart.com/image/312/312/krdtlzk0/mobile/d/n/d/k11-blue-big-battery-dual-sim-feature-phone-k11-blue-big-battery-original-imag56sunxmnqpfv.jpeg?q=70	I Kall K11	₹949	32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera2500 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
https://rukminim1.flixcart.com/image/312/312/l19m93k0/mobile/w/0/6/-original-imagcv2dcyjzcmvd.jpeg?q=70	POCO X4 Pro 5G (Laser Blue, 128 GB)	₹16,499	6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Super AMOLED Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 695 5G ProcessorOne Year for Handset, 6 Months for Accessories
https://rukminim1.flixcart.com/image/312/312/l0bbonk0/shopsy-mobile/p/k/x/-original-imagc4qj5ejywxnv.jpeg?q=70	realme Narzo 50 (Speed Blue, 64 GB)	₹12,221	4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Helio G96 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
https://rukminim1.flixcart.com/image/312/312/ku04o7k0/mobile/m/w/p/9i-sport-mzb0a0yin-redmi-original-imag785ryfspqg3a.jpeg?q=70	REDMI 9i Sport (Coral Green, 64 GB)	₹8,999	4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh Li-Polymer BatteryMediaTek Helio G25 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
https://rukminim1.flixcart.com/image/312/312/l1zc6fk0/mobile/l/o/u/k16-new-k16-new-i-kall-original-imagdfa2eqbxhqdx.jpeg?q=70	I Kall K16 New	₹744	32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery12 Months on Feature phone and 6 Months On Accessories
https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/l/l/w/-original-imaghafu8wqnkyvc.jpeg?q=70	Realme C30 - Locked with Airtel Prepaid (Lake Blue, 32 GB)	₹7,399	3 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
https://rukminim1.flixcart.com/image/312/312/ktx9si80/mobile/q/a/c/narzo-50a-rmx3430-realme-original-imag75kybaer8scz.jpeg?q=70	realme Narzo 50A (Oxygen Green, 128 GB)	₹11,110	4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display50MP + 2MP + 2MP | 8MP Front Camera6000 mAh BatteryMediaTek Helio G85 Processor1 Year Warranty for Mobile and 6 Months for Accessories
https://rukminim1.flixcart.com/image/312/312/kzd147k0/mobile/d/1/b/-original-imagbe5qddy9xr6y.jpeg?q=70	vivo T1 5G (Starlight Black, 128 GB)	₹15,990	4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 695 Processor1 Year Handset and 6 Months Accessories
https://rukminim1.flixcart.com/image/312/312/l48s9zk0/mobile/3/p/9/z2-z2-i-kall-original-imagf6hazwze4rky.jpeg?q=70	I Kall Z2 (Gross Green, 16 GB)	₹4,999	3 GB RAM | 16 GB ROM | Expandable Upto 64 GB15.21 cm (5.99 inch) Display8MP Rear Camera | 5MP Front Camera4000 mAh Battery1 year manufacturing warranty for mobile and 6 months for box accessories
https://rukminim1.flixcart.com/image/312/312/kx25ksw0/mobile/1/c/g/-original-imag9hjsfqgjzfgp.jpeg?q=70	Infinix Note 11 (Glacier Green, 128 GB)	₹14,499	6 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.02 cm (6.7 inch) Full HD+ AMOLED Display50 MP + 2 MP Depth Lens + AI Lens | 16MP Front Camera5000 mAh Li-ion Polymer BatteryMediatek Helio G88 Processor1 Year on Handset and 6 Months on Accessories
https://rukminim1.flixcart.com/image/312/312/kzogn0w0/mobile/t/2/y/-original-imagbmf26xbmzhk7.jpeg?q=70	realme 9 Pro 5G (Aurora Green, 128 GB)	₹18,999	8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) Full HD+ Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh Li-ion BatteryQualcomm Snapdragon 695 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
https://rukminim1.flixcart.com/image/312/312/kpmy8i80/mobile/v/6/1/m3-pro-5g-mzb0954in-poco-original-imag3th5ggub6c3f.jpeg?q=70	POCO M3 Pro 5G (Cool Blue, 64 GB)	₹14,499	4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display48MP + 2MP + 2MP | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediaTek Dimensity 700 ProcessorMultiple Hands-free Voice AssistantOne Year Warranty for Handset, 6 Months for Accessories
https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/7/9/b/k401-k401-i-kall-original-imaggz5aszxrcgpw.jpeg?q=70	I Kall K401 (Green, 64 GB)	₹6,649	4 GB RAM | 64 GB ROM | Expandable Upto 64 GB15.9 cm (6.26 inch) Display16MP Rear Camera | 13MP Front Camera4000 mAh Battery1 year manufacturing warranty for mobile and 6 months for box accessories
https://rukminim1.flixcart.com/image/312/312/k33c4nk0pkrrdj/mobile/c/q/y/karbonn-kx3-8-90389e-11-original-imafh4v2rqqb3zbv.jpeg?q=70	KARBONN KX3	₹999	32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Quarter QVGA Display0.3MP Rear Camera800 mAh Battery1 Year Brand Warranty
https://rukminim1.flixcart.com/image/312/312/ktx9si80/mobile/h/b/c/narzo-50i-rmx3231-realme-original-imag75hcyzzggbat.jpeg?q=70	realme Narzo 50i (Carbon Black, 64 GB)	₹8,110	4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Display8MP Rear Camera | 5MP Front Camera5000 mAh BatterySC9863A Processor1 Year Warranty for Mobile and 6 Months for Accessories
https://rukminim1.flixcart.com/image/312/312/ku1k4280/mobile/v/a/z/f19s-cph2223-oppo-original-imag78zafzy3sjrt.jpeg?q=70	OPPO F19s (Glowing Black, 128 GB)	₹19,990	6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.33 cm (6.43 inch) Full HD+ Display48MP + 2MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 662 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/l/l/w/-original-imaghafu8wqnkyvc.jpeg?q=70	Realme C30 - Locked with Airtel Prepaid (Lake Blue, 32 GB)	₹7,399	3 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
https://rukminim1.flixcart.com/image/312/312/kzd147k0/mobile/m/c/f/-original-imagbe5qknarjywp.jpeg?q=70	vivo T1 5G (Rainbow Fantasy, 128 GB)	₹19,990	8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 695 Processor1 Year Handset and 6 Months Accessories
https://rukminim1.flixcart.com/image/312/312/kzd147k0/mobile/d/1/b/-original-imagbe5qddy9xr6y.jpeg?q=70	vivo T1 5G (Starlight Black, 128 GB)	₹19,990	8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 695 Processor1 Year Handset and 6 Months Accessories
https://rukminim1.flixcart.com/image/312/312/kxnl6kw0/mobile/x/f/b/-original-imagafv5tgnpkhxe.jpeg?q=70	Infinix Note 11 (Celestial Snow, 64 GB)	₹12,499	4 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.02 cm (6.7 inch) Full HD+ AMOLED Display50 MP + 2 MP + AI Lens | 16MP Front Camera5000 mAh Li-ion Polymer BatteryMediatek Helio G88 Processor1 Year on Handset and 6 Months on Accessories
https://rukminim1.flixcart.com/image/312/312/krtjgcw0/mobile/g/g/m/smart-5a-x657c-infinix-original-imag5gnzyyzq668p.jpeg?q=70	Infinix Smart 5A (Quetzal Cyan, 32 GB)	₹7,199	2 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.56 cm (6.52 inch) HD+ Display8MP + Depth Sensor | 8MP Front Camera5000 mAh Li-ion Polymer BatteryMediaTek Helio A20 Processor1 Year on Handset and 6 Months on Accessories
https://rukminim1.flixcart.com/image/312/312/krtjgcw0/mobile/v/k/3/smart-5a-x657c-infinix-original-imag5gnz8pz7nmkk.jpeg?q=70	Infinix Smart 5A (Midnight Black, 32 GB)	₹7,199	2 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.56 cm (6.52 inch) HD+ Display8MP + Depth Sensor | 8MP Front Camera5000 mAh Li-ion Polymer BatteryMediaTek Helio A20 Processor1 Year on Handset and 6 Months on Accessories
https://rukminim1.flixcart.com/image/312/312/krtjgcw0/mobile/s/8/9/smart-5a-x657c-infinix-original-imag5gnzeygmt9fh.jpeg?q=70	Infinix Smart 5A (Ocean Wave, 32 GB)	₹7,199	2 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.56 cm (6.52 inch) HD+ Display8MP + Depth Sensor | 8MP Front Camera5000 mAh Li-ion Polymer BatteryMediaTek Helio A20 Processor1 Year on Handset and 6 Months on Accessories
https://rukminim1.flixcart.com/image/312/312/kxc5nrk0/mobile/r/f/q/-original-imag9tfa8tmdfsvq.jpeg?q=70	LAVA A3 Power	₹1,299	0 GB ROM | Expandable Upto 32 GB4.5 cm (1.77 inch) Quarter QVGA Display0.3MP Rear Camera2575 mAh Li-ion Battery1 Year Manufacturer Replacement Guarantee for Phone and 6 Months Replacement for Accessories In the Box
https://rukminim1.flixcart.com/image/312/312/kv5kfww0/mobile/b/i/w/a3-power-lf3000-a3power-lava-original-imag84byxtd9yfx9.jpeg?q=70	LAVA A3 Power	₹1,275	32 MB RAM | 24 MB ROM | Expandable Upto 32 GB4.5 cm (1.77 inch) Quarter QVGA Display0.3MP Rear Camera2575 mAh Li-ion Battery1 Year Manufacturer Replacement Guarantee for Phone and 6 Months Replacement for Accessories In the Box
https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/l/n/k/-original-imaghh2fdhsasbdh.jpeg?q=70	Infinix Note 12 Pro (Volcanic Grey, 256 GB)	₹14,999	8 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ AMOLED Display108MP + 2MP Depth Lens + AI lens | 16MP Front Camera5000 mAh Lithium Ion Polymer BatteryMediatek Helio G99 Processor1 Year on Handset and 6 Months on Accessories
